sndr_msg_id,msg_fctn,settle_dte,trade_dte,fin_instrmnt_id,trd_place,deal_price,currency_cd,settle_status,settle_priority,party_priority
18067495-8deb-415b-baea-86643b4059d7,PREADVICE,2021-02-27,2021-02-24,US1729674242,OTCO,39.58573933,INR,MATCHED,LOW,LOW
18a1224d-2828-4580-a018-e4cc0cb81a95,PREADVICE,2021-02-27,2021-02-24,US4581401001,EXCH,57.43531646,INR,UNMATCHED,LOW,LOW
18b7bcd1-b62b-4933-be97-c089f22da157,PREADVICE,2021-02-26,2021-02-24,US02376R1023,OTCO,924.686157,GBP,MATCHED,MEDIUM,LOW
18e24a10-b0eb-4dd2-b8b9-68e084cf0a47,PREADVICE,2021-02-27,2021-02-24,US1729674242,OTCO,271.0954742,INR,MATCHED,LOW,LOW
18fdc2d9-6d61-464e-9c26-76b18b644ded,PREADVICE,2021-02-26,2021-02-24,US02376R1023,SECM,275.7354598,GBP,MATCHED,MEDIUM,HIGH
1934f8b4-920b-4cde-a976-8b8b236ce552,PREADVICE,2021-02-25,2021-02-24,US02376R1023,SECM,123.959166,INR,UNMATCHED,HIGH,LOW
1937e188-2aef-4eeb-b4c0-7d9a1121fe82,PREADVICE,2021-02-25,2021-02-24,US17275R1023,EXCH,301.1838973,GBP,MATCHED,HIGH,LOW
1974692b-d671-4124-a480-82573f2d2780,PREADVICE,2021-02-27,2021-02-24,US4592001014,SECM,238.6671659,USD,UNMATCHED,LOW,LOW
19bdada9-733d-41d3-ac43-f4117b78ca3d,PREADVICE,2021-02-27,2021-02-24,US4592001014,SECM,337.190202,USD,UNMATCHED,LOW,LOW
19f4e5c9-52be-47a6-b271-b776ec2a01aa,PREADVICE,2021-02-25,2021-02-24,US17275R1023,EXCH,91.938278,GBP,MATCHED,HIGH,HIGH
1a094392-f7f3-42bd-99c4-d3532e1e3988,PREADVICE,2021-02-26,2021-02-24,US0231351067,EXCH,67.65557257,USD,MATCHED,MEDIUM,LOW
1a84ff9d-4788-4384-9d1b-86cd9e12a18c,PREADVICE,2021-02-26,2021-02-24,US02376R1023,EXCH,129.4817507,INR,MATCHED,MEDIUM,LOW
1aa34e31-60d8-4968-a756-645b6c11cd59,PREADVICE,2021-02-25,2021-02-24,US4581401001,EXCH,88.0761818,GBP,MATCHED,HIGH,LOW
1abc88f1-d3a1-458f-9fa8-a595ea2fe0c8,PREADVICE,2021-02-26,2021-02-24,US0231351067,SECM,77.21550045,INR,ERROR,MEDIUM,HIGH
1aea319f-a6c6-47af-9b1a-fc25683e5ef4,PREADVICE,2021-02-26,2021-02-24,US0378331005,PRIM,508.826432,GBP,MATCHED,MEDIUM,HIGH
1b1d4034-8ccc-4d48-92c6-5775e451ce74,PREADVICE,2021-02-26,2021-02-24,US4592001014,SECM,50.32950503,GBP,MATCHED,MEDIUM,LOW
1d93608e-f685-4c8f-a340-8b40206a7b57,PREADVICE,2021-02-25,2021-02-24,US00724F1012,PRIM,332.0806467,USD,UNMATCHED,HIGH,LOW
1e26d41a-1805-47ae-8c49-66fb2ad53ff0,PREADVICE,2021-02-27,2021-02-24,US0378331005,SECM,374.6714365,USD,MATCHED,LOW,LOW
1ea5cd34-d12f-4826-ab37-0c0eb2bb89a4,PREADVICE,2021-02-27,2021-02-24,US30303M1027,OTCO,571.3361129,USD,UNMATCHED,LOW,LOW
1ece811b-597f-4487-8b34-47dd033231ea,PREADVICE,2021-02-26,2021-02-24,US00724F1012,SECM,123.5724275,USD,UNMATCHED,MEDIUM,LOW
1f5e4094-ab61-4325-9758-9ad0974916d3,PREADVICE,2021-02-25,2021-02-24,US17275R1023,PRIM,105.551408,GBP,MATCHED,HIGH,LOW
20ded37d-1a00-4610-a4a5-6dcc3678aa6c,PREADVICE,2021-02-27,2021-02-24,US4581401001,PRIM,133.2060518,USD,UNMATCHED,LOW,LOW
2106282b-816c-4976-a2e7-aa7c6b429e0d,PREADVICE,2021-02-25,2021-02-24,US00724F1012,PRIM,326.1385039,INR,MATCHED,HIGH,HIGH
213b3d47-e7bd-4d87-9ba4-fcb40c83f30a,PREADVICE,2021-02-25,2021-02-24,US1729674242,SECM,186.7898199,USD,MATCHED,HIGH,LOW
21627436-54a5-4b53-ad9e-4e042a2b7871,PREADVICE,2021-02-25,2021-02-24,US02079K1079,SECM,98.24962242,USD,MATCHED,HIGH,LOW
003f6593-97c9-4833-811d-f03629f72a67,PREADVICE,2021-02-25,2021-02-24,US02376R1023,EXCH,583.3974296,INR,UNMATCHED,HIGH,LOW
00ec2ba6-1337-439b-9d3f-4da224ce11d3,PREADVICE,2021-02-25,2021-02-24,US00724F1012,OTCO,821.4964454,GBP,MATCHED,HIGH,HIGH
01b81e45-16fb-407d-ba0e-6d2f36d0193a,PREADVICE,2021-02-27,2021-02-24,US4581401001,PRIM,543.7336606,INR,MATCHED,LOW,LOW
021c05e3-28e3-4930-a4ee-abfdd12643c5,PREADVICE,2021-02-27,2021-02-24,US0231351067,PRIM,574.487331,USD,MATCHED,LOW,HIGH
027b08f5-fab7-4922-8298-0e6759adbc6e,PREADVICE,2021-02-26,2021-02-24,US4581401001,OTCO,383.914283,INR,UNMATCHED,MEDIUM,LOW
027c6ac1-52bc-47e7-805c-4b08fce1634c,PREADVICE,2021-02-27,2021-02-24,US17275R1023,PRIM,184.9356212,GBP,MATCHED,LOW,LOW
02b36364-c33e-449b-98d1-cc1cfb8db5af,PREADVICE,2021-02-26,2021-02-24,US1729674242,EXCH,634.5380827,INR,MATCHED,MEDIUM,LOW
03215e7d-7caf-44ad-9881-275d8db3bcc9,PREADVICE,2021-02-26,2021-02-24,US4581401001,OTCO,296.4717709,USD,ERROR,MEDIUM,LOW
0359a223-91e7-4287-8296-d6840393a1ed,PREADVICE,2021-02-22,2021-02-24,US02079K1079,SECM,238.9639856,INR,MATCHED,HIGH,LOW
039768e5-8f59-47f9-9d20-3f0a024aebf7,PREADVICE,2021-02-27,2021-02-24,US30303M1027,OTCO,182.7599096,USD,UNMATCHED,LOW,LOW
03be7b64-ffef-45f3-9172-7c9d03f5dba6,PREADVICE,2021-02-26,2021-02-24,US02079K1079,EXCH,513.9290343,INR,MATCHED,MEDIUM,LOW
03f7e845-1ee0-4dab-9aca-8e12054dc6a0,PREADVICE,2021-02-26,2021-02-24,US02376R1023,PRIM,6.471387466,USD,UNMATCHED,MEDIUM,LOW
048791cf-c784-448e-b5e3-4a66794c06b9,PREADVICE,2021-02-26,2021-02-24,US02376R1023,OTCO,254.3047404,INR,MATCHED,MEDIUM,LOW
04945040-4b1a-4ac7-8f17-4dc06a02e2b1,PREADVICE,2021-02-26,2021-02-24,US17275R1023,SECM,82.23828578,INR,ERROR,MEDIUM,LOW
04a0c67f-4595-4711-80e5-1395a46d6d16,PREADVICE,2021-02-25,2021-02-24,US00724F1012,PRIM,448.0076386,GBP,MATCHED,HIGH,LOW
0556b0ac-e6ef-42a8-ae7c-9dd6ad6d8f33,PREADVICE,2021-02-27,2021-02-24,US4581401001,PRIM,217.5700602,USD,MATCHED,LOW,LOW
058a611e-c631-4c93-948b-bf017e48b7d9,PREADVICE,2021-02-25,2021-02-24,US0378331005,OTCO,151.2370691,USD,MATCHED,HIGH,LOW
05ecaac8-b634-40f1-bdd3-f79917c120e0,PREADVICE,2021-02-27,2021-02-24,US5949181045,OTCO,146.9472492,GBP,MATCHED,LOW,LOW
0622138f-b688-48ee-b1c8-4373fa6c639b,PREADVICE,2021-02-27,2021-02-24,US0231351067,SECM,301.3680816,INR,MATCHED,LOW,LOW
0654f3e3-2d1c-4625-8e25-e48893f7e58d,PREADVICE,2021-02-25,2021-02-24,US02376R1023,EXCH,230.0000823,INR,ERROR,HIGH,LOW
065e960b-1994-4beb-8d62-e09d649502c3,PREADVICE,2021-02-26,2021-02-24,US5949181045,SECM,136.9779305,USD,MATCHED,MEDIUM,LOW
07079de1-2378-42bf-ae34-806c224dcbc0,PREADVICE,2021-02-26,2021-02-24,US17275R1023,PRIM,48.56881741,USD,MATCHED,MEDIUM,LOW
073f7e8c-c7ad-49a5-afcb-2dcd082be453,PREADVICE,2021-02-25,2021-02-24,US00724F1012,SECM,8.499535175,USD,MATCHED,HIGH,LOW
07483e53-2092-4c06-bdd1-b6303d276855,PREADVICE,2021-02-25,2021-02-24,US5949181045,OTCO,183.0892519,USD,UNMATCHED,HIGH,LOW
0764d196-0e89-4c35-8e68-c63cf6bbf225,PREADVICE,2021-02-25,2021-02-24,US30303M1027,OTCO,241.2467516,INR,MATCHED,HIGH,HIGH
077087ae-55bc-49d1-83af-9b811e2a56e4,PREADVICE,2021-02-27,2021-02-24,US4592001014,PRIM,172.1834822,INR,MATCHED,LOW,HIGH
07b048d2-5b84-40cb-8dc3-831a15e80e2e,PREADVICE,2021-02-27,2021-02-24,US17275R1023,PRIM,504.2200661,GBP,UNMATCHED,LOW,HIGH
07bcdb2a-ecbc-4ba4-a66a-b0ebcbcc1481,PREADVICE,2021-02-27,2021-02-24,US17275R1023,EXCH,939.794589,USD,MATCHED,LOW,LOW
08a05fbe-235f-48f8-8e14-c0e469b32ecb,PREADVICE,2021-02-26,2021-02-24,US1729674242,PRIM,143.5201809,INR,UNMATCHED,MEDIUM,LOW
08a0c439-ea26-49f6-9c37-f10c33fc2838,PREADVICE,2021-02-27,2021-02-24,US0231351067,EXCH,64.63252763,USD,UNMATCHED,LOW,LOW
08abf944-6b33-4b45-b2cb-3ed8032c3dc1,PREADVICE,2021-02-26,2021-02-24,US17275R1023,PRIM,115.613763,INR,MATCHED,MEDIUM,LOW
08ac35ef-e6e3-4212-bae5-a1c0b3109a7e,PREADVICE,2021-02-25,2021-02-24,US0378331005,PRIM,47.25581635,GBP,MATCHED,HIGH,LOW
08dd4af0-5478-4312-82f0-999a38858204,PREADVICE,2021-02-25,2021-02-24,US02376R1023,EXCH,182.4032571,GBP,MATCHED,HIGH,HIGH
08df7ddd-18b1-4595-aecd-5a21689b13c9,PREADVICE,2021-02-27,2021-02-24,US17275R1023,OTCO,203.1005303,GBP,UNMATCHED,LOW,LOW
08ec683f-0f00-41d4-a0ed-15649a640065,PREADVICE,2021-02-26,2021-02-24,US30303M1027,OTCO,5.353104245,USD,MATCHED,MEDIUM,LOW
093646d7-37fe-40ff-9638-fa78ca1ecd62,PREADVICE,2021-02-25,2021-02-24,US1729674242,SECM,175.8515959,GBP,MATCHED,HIGH,LOW
093b30a0-a9db-4016-8da3-8f556d5ec937,PREADVICE,2021-02-27,2021-02-24,US5949181045,EXCH,53.11865421,GBP,MATCHED,LOW,HIGH
094d37d1-923e-4093-8846-d6db262d9e0f,PREADVICE,2021-02-27,2021-02-24,US1729674242,EXCH,47.32214235,INR,MATCHED,LOW,LOW
09836c85-62d6-4248-81b6-1356ef3b807b,PREADVICE,2021-02-27,2021-02-24,US0231351067,SECM,16.74322591,USD,MATCHED,LOW,LOW
0987c3a0-4fc3-459d-866e-eaa2e881fd75,PREADVICE,2021-02-27,2021-02-24,US30303M1027,PRIM,316.8461301,GBP,ERROR,LOW,LOW
098bdf5f-4197-4b0c-b90f-a4885df1fcca,PREADVICE,2021-02-25,2021-02-24,US0231351067,SECM,137.6457991,GBP,UNMATCHED,HIGH,LOW
0a3ae71a-f232-41b6-9c57-28c78674b894,PREADVICE,2021-02-25,2021-02-24,US30303M1027,SECM,226.6303536,GBP,MATCHED,HIGH,HIGH
0a3b4373-cd44-48bc-8eb1-0c2b1045703c,PREADVICE,2021-02-25,2021-02-24,US00724F1012,SECM,48.07366975,USD,UNMATCHED,HIGH,HIGH
0aba9e18-4857-40ae-86d8-f899f0019727,PREADVICE,2021-02-27,2021-02-24,US30303M1027,SECM,66.42840809,GBP,MATCHED,LOW,HIGH
0aded11e-5cd0-45e7-8003-95dc5745e2b1,PREADVICE,2021-02-25,2021-02-24,US17275R1023,OTCO,594.6487172,GBP,MATCHED,HIGH,LOW
0b368304-f75c-4bc9-ac96-b9970bbb9357,PREADVICE,2021-02-26,2021-02-24,US02079K1079,SECM,1.743813902,USD,UNMATCHED,MEDIUM,HIGH
0b7b189c-b047-4fae-a2d4-de2a40f46d83,PREADVICE,2021-02-26,2021-02-24,US1729674242,PRIM,122.257937,GBP,MATCHED,MEDIUM,HIGH
0bae0a65-b07e-4fe8-8392-e96b83022a51,PREADVICE,2021-02-26,2021-02-24,US02376R1023,SECM,790.1122385,USD,MATCHED,MEDIUM,HIGH
0bbd1b9d-1f48-40cb-9477-6f1337fcc0c5,PREADVICE,2021-02-26,2021-02-24,US17275R1023,OTCO,1.611201739,INR,MATCHED,MEDIUM,LOW
0bc0b5a6-4cc2-4fcd-b29d-c0843c06a2e9,PREADVICE,2021-02-27,2021-02-24,US1729674242,SECM,312.5140653,USD,MATCHED,LOW,LOW
0bd2fc1d-76ba-455d-a104-d7303e642ebb,PREADVICE,2021-02-27,2021-02-24,US02079K1079,OTCO,0.930443832,USD,UNMATCHED,LOW,LOW
0c72f6fe-b481-44ee-a0ac-2e6461c2d193,PREADVICE,2021-02-25,2021-02-24,US0231351067,OTCO,18.04272999,USD,ERROR,HIGH,LOW
0cdf9889-a1ec-4a90-8d86-f203ec1e2355,PREADVICE,2021-02-25,2021-02-24,US02079K1079,SECM,282.2127761,GBP,MATCHED,HIGH,LOW
0d01d660-92e9-448b-8c71-11730fbb4d1c,PREADVICE,2021-02-27,2021-02-24,US00724F1012,EXCH,72.71549445,GBP,UNMATCHED,LOW,HIGH
0dfc48b7-e582-48b2-9c3d-83b042bbee9b,PREADVICE,2021-02-27,2021-02-24,US4581401001,EXCH,192.7862201,USD,MATCHED,LOW,LOW
0e2aa47e-0585-4cdf-9538-c9b61f4e351c,PREADVICE,2021-02-25,2021-02-24,US4592001014,SECM,240.6154553,INR,MATCHED,HIGH,HIGH
0e7147b9-b60e-4ea1-a942-d02f63400533,PREADVICE,2021-02-27,2021-02-24,US02376R1023,PRIM,438.5648723,USD,MATCHED,LOW,LOW
0ec45901-5c9d-4cd9-b7e1-b871d68381c7,PREADVICE,2021-02-25,2021-02-24,US02079K1079,SECM,3.253526155,INR,UNMATCHED,HIGH,HIGH
0ef65fae-6190-429d-aea5-359660983229,PREADVICE,2021-02-26,2021-02-24,US4592001014,EXCH,209.3607875,INR,MATCHED,MEDIUM,LOW
0f5ea55e-e5d6-4c43-ab60-40ccfbb3243b,PREADVICE,2021-02-25,2021-02-24,US17275R1023,EXCH,451.647476,INR,UNMATCHED,HIGH,LOW
0f6fad83-58bb-46d8-b828-d64533bbd45b,PREADVICE,2021-02-26,2021-02-24,US4592001014,PRIM,39.04109188,USD,ERROR,MEDIUM,LOW
0fff2547-6525-44bb-bbd2-8aba0e278793,PREADVICE,2021-02-25,2021-02-24,US0378331005,EXCH,665.0807809,GBP,MATCHED,HIGH,LOW
105846eb-fdcd-4c2b-84c3-05056ad953a5,PREADVICE,2021-02-25,2021-02-24,US30303M1027,SECM,414.623048,INR,MATCHED,HIGH,LOW
105f1996-8723-4150-8675-c6e92bd87eb7,PREADVICE,2021-02-25,2021-02-24,US00724F1012,PRIM,224.9550357,USD,MATCHED,HIGH,LOW
106aa6a3-2ae3-482a-9d8a-ad8b691872a5,PREADVICE,2021-02-26,2021-02-24,US02079K1079,OTCO,230.4827067,USD,MATCHED,MEDIUM,LOW
108fdb2e-4c83-4d13-b077-eb2ab7a389de,PREADVICE,2021-02-27,2021-02-24,US4581401001,EXCH,67.50778155,INR,MATCHED,LOW,LOW
10c1d1c3-5020-4bdc-a0b7-bbc3ea9b29a6,PREADVICE,2021-02-26,2021-02-24,US17275R1023,SECM,34.90860076,GBP,UNMATCHED,MEDIUM,LOW
10e8341b-b80b-4075-911f-538bd513cc05,PREADVICE,2021-02-25,2021-02-24,US4592001014,EXCH,5.98890285,USD,MATCHED,HIGH,LOW
11605969-22ad-4cf6-b35f-360081bb6afe,PREADVICE,2021-02-25,2021-02-24,US17275R1023,SECM,332.5360489,USD,MATCHED,HIGH,LOW
11960422-6323-491f-b985-17d019f3f8ad,PREADVICE,2021-02-26,2021-02-24,US0231351067,PRIM,318.9757642,INR,MATCHED,MEDIUM,HIGH
11bee2f3-6b7e-4752-a955-e985795c0379,PREADVICE,2021-02-25,2021-02-24,US0231351067,PRIM,97.41214289,INR,MATCHED,HIGH,LOW
122c837a-7b7b-483f-bef3-f063eac9329f,PREADVICE,2021-02-25,2021-02-24,US30303M1027,PRIM,238.6740697,USD,MATCHED,HIGH,LOW
12369027-b789-48e5-8513-1787de0e25e3,PREADVICE,2021-02-26,2021-02-24,US17275R1023,SECM,196.9058533,USD,MATCHED,MEDIUM,HIGH
1262b583-9604-4187-92f9-5b7dc6c587e0,PREADVICE,2021-02-25,2021-02-24,US1729674242,PRIM,412.7344909,INR,MATCHED,HIGH,LOW
12a0427a-7410-400d-90b7-1bd13f380e9e,PREADVICE,2021-02-26,2021-02-24,US02079K1079,PRIM,545.5707341,INR,MATCHED,MEDIUM,LOW
12a84589-bccf-42e7-97ea-5b51ac7878fd,PREADVICE,2021-02-27,2021-02-24,US17275R1023,EXCH,799.061596,INR,MATCHED,LOW,LOW
12bcf73b-a53c-4261-841c-9a82bcaffbff,PREADVICE,2021-02-27,2021-02-24,US02079K1079,OTCO,4.930905093,INR,MATCHED,LOW,LOW
12c933d4-0efc-462e-8c74-4e88990a013e,PREADVICE,2021-02-25,2021-02-24,US1729674242,SECM,517.2265761,GBP,ERROR,HIGH,LOW
1313eeb6-3982-4c73-8727-0af0c6977d52,PREADVICE,2021-02-27,2021-02-24,US30303M1027,OTCO,26.96526206,INR,UNMATCHED,LOW,LOW
1324e7f8-771b-401f-9489-23a3fc94b80b,PREADVICE,2021-02-25,2021-02-24,US0378331005,PRIM,341.6033614,USD,MATCHED,HIGH,LOW
136bb566-933d-4af2-a922-834aa76c9c3b,PREADVICE,2021-02-27,2021-02-24,US30303M1027,PRIM,155.5505028,INR,MATCHED,LOW,LOW
138e35c8-53c0-4e5b-8c86-f4a4aafafb30,PREADVICE,2021-02-27,2021-02-24,US00724F1012,PRIM,127.267242,GBP,UNMATCHED,LOW,LOW
13b18d1b-e400-4569-94a5-55bf0eec3e75,PREADVICE,2021-02-27,2021-02-24,US4592001014,PRIM,27.76367582,USD,MATCHED,LOW,LOW
13d6fb8c-f9eb-4f4b-8bb9-def54511a5a5,PREADVICE,2021-02-27,2021-02-24,US02376R1023,EXCH,153.4201318,INR,MATCHED,LOW,HIGH
13e064d1-bd31-4a85-acab-a3e4258551be,PREADVICE,2021-02-26,2021-02-24,US0231351067,EXCH,696.9150855,INR,MATCHED,MEDIUM,HIGH
1478082d-ac07-4eea-8aad-6d3e30d3276f,PREADVICE,2021-02-27,2021-02-24,US02376R1023,SECM,348.7101227,USD,UNMATCHED,LOW,LOW
153d2272-05b1-47f0-8651-226d31032168,PREADVICE,2021-02-25,2021-02-24,US02376R1023,OTCO,266.9561835,USD,ERROR,HIGH,LOW
15536ed7-fa92-4a00-a508-b3b1d88d9d47,PREADVICE,2021-02-25,2021-02-24,US0378331005,PRIM,147.3278457,USD,MATCHED,HIGH,HIGH
156bdb5d-a56f-4bd7-b72f-eddb01e905e2,PREADVICE,2021-02-26,2021-02-24,US4581401001,EXCH,44.14573003,USD,MATCHED,MEDIUM,HIGH
15d3cb0f-e8a3-46c3-a39e-ebebf970c001,PREADVICE,2021-02-27,2021-02-24,US4592001014,PRIM,27.65946025,GBP,MATCHED,LOW,LOW
15dfffbb-cbf7-4a23-89b9-15e03c9d5017,PREADVICE,2021-02-27,2021-02-24,US0231351067,EXCH,429.8904816,GBP,MATCHED,LOW,LOW
160548ef-87f9-412b-8926-2ecd6b98daae,PREADVICE,2021-02-27,2021-02-24,US1729674242,SECM,9.40703812,INR,ERROR,LOW,LOW
1660732d-a444-469d-b379-a300d94a50ae,PREADVICE,2021-02-25,2021-02-24,US02376R1023,SECM,174.0760872,GBP,MATCHED,HIGH,LOW
171b0e4f-7def-499d-9d0c-9f73cd6bff65,PREADVICE,2021-02-25,2021-02-24,US4592001014,PRIM,265.8246742,USD,MATCHED,HIGH,LOW
17b01ffd-7cc6-42d8-a2e4-c5afe175f921,PREADVICE,2021-02-25,2021-02-24,US1729674242,OTCO,83.0979228,GBP,MATCHED,HIGH,HIGH
17d4f6f5-9127-4cfb-98c4-8e4ad1d7cf1b,PREADVICE,2021-02-25,2021-02-24,US4592001014,PRIM,21.30222655,USD,MATCHED,HIGH,LOW
17f822a3-0819-4b2b-9cab-7e1c680f4c41,PREADVICE,2021-02-27,2021-02-24,US00724F1012,EXCH,19.28255844,GBP,UNMATCHED,LOW,LOW
186ce9cc-1f12-423b-a47d-41aed02e1c71,PREADVICE,2021-02-27,2021-02-24,US0378331005,OTCO,21.79119089,USD,MATCHED,LOW,LOW
18c1391d-cfb6-49c6-9c1e-fde397c18479,PREADVICE,2021-02-25,2021-02-24,US17275R1023,OTCO,65.81877164,GBP,MATCHED,HIGH,LOW
18e14cfb-f0fd-4f23-adb8-923d349720fd,PREADVICE,2021-02-27,2021-02-24,US17275R1023,PRIM,79.03099228,INR,MATCHED,LOW,LOW
191d9f38-4613-4962-bf18-41ae6c5674a1,PREADVICE,2021-02-25,2021-02-24,US00724F1012,EXCH,205.3640544,GBP,UNMATCHED,HIGH,HIGH
1976ffe0-27ed-43d3-a801-243d43b4e718,PREADVICE,2021-02-27,2021-02-24,US4581401001,SECM,78.97378203,GBP,MATCHED,LOW,LOW
19eb72dd-3829-4adb-805d-179866c5577c,PREADVICE,2021-02-25,2021-02-24,US5949181045,EXCH,118.6233114,INR,UNMATCHED,HIGH,HIGH
1a260f64-3a78-40b1-978c-83d33e6d94e8,PREADVICE,2021-02-25,2021-02-24,US0378331005,OTCO,178.0515009,GBP,UNMATCHED,HIGH,LOW
1a66f123-c973-4bf4-923b-cbc93e4698b7,PREADVICE,2021-02-27,2021-02-24,US0231351067,PRIM,782.6236155,GBP,MATCHED,LOW,LOW
1b0471d6-944e-4ebb-b715-3bcbd05a627e,PREADVICE,2021-02-26,2021-02-24,US0231351067,PRIM,75.53732495,INR,MATCHED,MEDIUM,LOW
1b17db45-ee04-47e3-a075-e26de559bfa1,PREADVICE,2021-02-25,2021-02-24,US4592001014,OTCO,81.45997405,USD,UNMATCHED,HIGH,LOW
1b41f4e2-03a3-4be2-95f4-a88f27fdc2a4,PREADVICE,2021-02-25,2021-02-24,US30303M1027,EXCH,105.6151592,INR,MATCHED,HIGH,HIGH
1b58a584-51da-44c8-a6ea-c6048a645267,PREADVICE,2021-02-27,2021-02-24,US0231351067,SECM,4.42893989,USD,MATCHED,LOW,LOW
1ba9faab-447e-4a68-8474-d8b2678436d8,PREADVICE,2021-02-25,2021-02-24,US0378331005,EXCH,134.2468675,INR,MATCHED,HIGH,LOW
1bd2d5f2-bec1-4103-923b-a47786c98302,PREADVICE,2021-02-27,2021-02-24,US00724F1012,PRIM,240.0838796,GBP,UNMATCHED,LOW,HIGH
1c05f36c-8895-4430-a0ae-05a7a3b4e2ff,PREADVICE,2021-02-26,2021-02-24,US4592001014,SECM,395.5947597,USD,MATCHED,MEDIUM,LOW
1c67663f-104c-46ad-a826-7689abfc9d22,PREADVICE,2021-02-27,2021-02-24,US5949181045,EXCH,603.5571753,INR,UNMATCHED,LOW,LOW
1c83910e-b3a2-4ad3-89e6-ec458f4464ac,PREADVICE,2021-02-26,2021-02-24,US0231351067,OTCO,34.72377212,GBP,MATCHED,MEDIUM,LOW
1c8bfbc1-a2fd-4b12-ac50-e1a9295075f2,PREADVICE,2021-02-27,2021-02-24,US17275R1023,OTCO,22.39690842,USD,UNMATCHED,LOW,LOW
1de0476f-3a27-47a2-beb9-9fbe78fcbec1,PREADVICE,2021-02-25,2021-02-24,US5949181045,PRIM,105.9276115,USD,MATCHED,HIGH,LOW
1df545c2-7a57-4c70-821b-61705a2b9551,PREADVICE,2021-02-27,2021-02-24,US00724F1012,SECM,156.5373222,USD,MATCHED,LOW,LOW
1e1bb113-74c5-4273-8e5e-877f5c5a5280,PREADVICE,2021-02-26,2021-02-24,US5949181045,SECM,59.44616632,INR,MATCHED,MEDIUM,LOW
1e3e800a-a9c6-4ff6-9549-bfa1f9c01c62,PREADVICE,2021-02-25,2021-02-24,US17275R1023,EXCH,132.14405,USD,UNMATCHED,HIGH,LOW
1e5d0ca2-b3cc-4b94-8a05-3d2e8cbb830b,PREADVICE,2021-02-25,2021-02-24,US4592001014,OTCO,412.6395384,INR,MATCHED,HIGH,LOW
1e65a80a-88fe-44c6-8978-f87d544fa137,PREADVICE,2021-02-25,2021-02-24,US02079K1079,OTCO,352.0591778,GBP,MATCHED,HIGH,HIGH
1ea50783-ae70-4c03-869c-2b7688bba29a,PREADVICE,2021-02-26,2021-02-24,US00724F1012,SECM,152.8636281,INR,MATCHED,MEDIUM,LOW
1ec30c4f-17ad-4cc7-84b9-b6bfbad42c41,PREADVICE,2021-02-27,2021-02-24,US02079K1079,PRIM,132.5391656,USD,UNMATCHED,LOW,HIGH
1ec6d071-2a69-4b2d-b9b8-1dda75ecc11d,PREADVICE,2021-02-27,2021-02-24,US1729674242,PRIM,442.2191472,USD,UNMATCHED,LOW,HIGH
1ee71fe0-7bda-43b5-a7f7-28b2c90a00cd,PREADVICE,2021-02-26,2021-02-24,US0231351067,EXCH,381.6842993,USD,UNMATCHED,MEDIUM,LOW
1f0937a2-f2b0-47c2-894f-b462be68d87c,PREADVICE,2021-02-26,2021-02-24,US0231351067,PRIM,184.6263457,USD,UNMATCHED,MEDIUM,HIGH
1f0e802a-6654-463c-807d-6e9e6ab020c9,PREADVICE,2021-02-25,2021-02-24,US4592001014,OTCO,81.58549277,GBP,MATCHED,HIGH,LOW
1f1adeee-315b-4231-9268-fac11461a096,PREADVICE,2021-02-26,2021-02-24,US0231351067,OTCO,35.61894106,INR,MATCHED,MEDIUM,LOW
1f3e316b-8ab7-4bba-b021-2a27c7428239,PREADVICE,2021-02-25,2021-02-24,US30303M1027,EXCH,2.664096942,USD,MATCHED,HIGH,LOW
1f468803-f4ab-4671-81b7-3008784d2235,PREADVICE,2021-02-27,2021-02-24,US17275R1023,OTCO,445.1599038,GBP,MATCHED,LOW,LOW
1f475c8c-0c02-482f-a521-3c330601db16,PREADVICE,2021-02-27,2021-02-24,US02079K1079,PRIM,68.12711121,INR,MATCHED,LOW,LOW
1fdee320-c507-4afd-ab70-5bc41875d792,PREADVICE,2021-02-26,2021-02-24,US4581401001,OTCO,29.13222732,GBP,MATCHED,MEDIUM,HIGH
1fe10680-4726-4bde-8961-82dcc50b1488,PREADVICE,2021-02-25,2021-02-24,US02376R1023,EXCH,21.55298068,GBP,MATCHED,HIGH,HIGH
2031caa7-fa63-4408-b2de-2ad62945ac29,PREADVICE,2021-02-27,2021-02-24,US00724F1012,OTCO,29.02092084,USD,ERROR,LOW,LOW
2047b43c-4f8f-46ba-8c82-f9921ebb570d,PREADVICE,2021-02-27,2021-02-24,US1729674242,EXCH,412.2702445,GBP,ERROR,LOW,HIGH
205b4138-09cd-47d0-a269-059a42a43b19,PREADVICE,2021-02-27,2021-02-24,US4581401001,SECM,507.9144836,GBP,MATCHED,LOW,LOW
20d41e6b-bdd7-494f-9be8-d72af590259e,PREADVICE,2021-02-26,2021-02-24,US02376R1023,EXCH,51.68442179,USD,MATCHED,MEDIUM,LOW
20d4dc5c-71f9-4c5e-bac0-746c1315fb84,PREADVICE,2021-02-27,2021-02-24,US02079K1079,PRIM,393.6208436,GBP,ERROR,LOW,LOW
20ef8987-fbce-4d36-9e32-4a7bca659b8d,PREADVICE,2021-02-27,2021-02-24,US30303M1027,SECM,605.7295892,USD,MATCHED,LOW,LOW
2111a1c7-7f6f-4185-89c5-7cf723e85f26,PREADVICE,2021-02-27,2021-02-24,US4592001014,SECM,346.6978326,INR,MATCHED,LOW,LOW
